Linux 3.10.0-1160.45.1.el7.x86_64 (e5-cse-ladon.cse.psu.edu) 	01/02/2022 	_x86_64_	(48 CPU)

04:38:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:38:38 PM     all      3.75      0.00      2.58      0.00      0.00     93.67
04:38:38 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       5      0.00      0.00      0.99      0.00      0.00     99.01
04:38:38 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       7     97.98      0.00      2.02      0.00      0.00      0.00
04:38:38 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      15      0.00      0.00      2.00      0.00      0.00     98.00
04:38:38 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      20      1.00      0.00      0.00      0.00      0.00     99.00
04:38:38 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      25     39.00      0.00     61.00      0.00      0.00      0.00
04:38:38 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      40     41.41      0.00     58.59      0.00      0.00      0.00
04:38:38 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
04:38:38 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

04:38:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:38:39 PM     all      3.73      0.00      2.60      0.02      0.00     93.65
04:38:39 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       7     96.04      0.00      3.96      0.00      0.00      0.00
04:38:39 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      15      0.00      0.00      2.02      0.00      0.00     97.98
04:38:39 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      20      1.00      0.00      0.00      0.00      0.00     99.00
04:38:39 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      25     40.00      0.00     60.00      0.00      0.00      0.00
04:38:39 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
04:38:39 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
