Linux 5.11.0-41-generic (Niramay-Inspiron-5515) 	12/19/2021 	_x86_64_	(16 CPU)

11:37:51 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:05 AM      10      1.02      0.00      0.00      0.00      0.00     98.98
11:38:05 AM      11      1.02      0.00      0.00      0.00      0.00     98.98
11:38:05 AM      12      4.95      0.00      1.98      0.00      0.00     93.07
11:38:05 AM      13      3.96      0.00      1.98      0.00      0.00     94.06
11:38:05 AM      14      2.04      0.00      1.02      0.00      0.00     96.94
11:38:05 AM      15      1.01      0.00      0.00      0.00      0.00     98.99

11:38:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:06 AM     all     50.52      0.00      2.58      0.00      0.00     46.89
11:38:06 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       3    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       4    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       5    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       6    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       7    100.00      0.00      0.00      0.00      0.00      0.00
11:38:06 AM       8      3.97      0.00     23.02      0.00      0.00     73.02
11:38:06 AM       9      0.00      0.00      2.97      0.00      0.00     97.03
11:38:06 AM      10      4.90      0.00      2.94      0.00      0.00     92.16
11:38:06 AM      11      1.00      0.00      1.00      0.00      0.00     98.00
11:38:06 AM      12      3.03      0.00      2.02      0.00      0.00     94.95
11:38:06 AM      13      1.01      0.00      1.01      0.00      0.00     97.98
11:38:06 AM      14      2.06      0.00      1.03      0.00      0.00     96.91
11:38:06 AM      15      3.96      0.00      1.98      0.00      0.00     94.06

11:38:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:07 AM     all     42.91      0.00      2.75      0.00      0.00     54.34
11:38:07 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:07 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:07 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:07 AM       3    100.00      0.00      0.00      0.00      0.00      0.00
11:38:07 AM       4     99.01      0.00      0.99      0.00      0.00      0.00
11:38:07 AM       5    100.00      0.00      0.00      0.00      0.00      0.00
11:38:07 AM       6     69.72      0.00      8.26      0.00      0.00     22.02
11:38:07 AM       7      9.68      0.00     20.16      0.00      0.00     70.16
11:38:07 AM       8      2.91      0.00      3.88      0.00      0.00     93.20
11:38:07 AM       9      0.98      0.00      1.96      0.00      0.00     97.06
11:38:07 AM      10      3.96      0.00      1.98      0.00      0.00     94.06
11:38:07 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
11:38:07 AM      12      2.04      0.00      1.02      0.00      0.00     96.94
11:38:07 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:38:07 AM      14      3.03      0.00      0.00      0.00      0.00     96.97
11:38:07 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:38:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:08 AM     all     36.75      0.00      4.46      0.18      0.00     58.61
11:38:08 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:08 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:08 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:08 AM       3     99.01      0.00      0.99      0.00      0.00      0.00
11:38:08 AM       4    100.00      0.00      0.00      0.00      0.00      0.00
11:38:08 AM       5    100.00      0.00      0.00      0.00      0.00      0.00
11:38:08 AM       6      0.00      0.00     39.26      0.00      0.00     60.74
11:38:08 AM       7      0.00      0.00      0.99      0.00      0.00     99.01
11:38:08 AM       8      2.02      0.00      1.01      0.00      0.00     96.97
11:38:08 AM       9      0.00      0.00      1.01      0.00      0.00     98.99
11:38:08 AM      10      1.00      0.00      1.00      2.00      0.00     96.00
11:38:08 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
11:38:08 AM      12      2.94      0.00      2.94      0.00      0.00     94.12
11:38:08 AM      13      1.01      0.00      1.01      0.00      0.00     97.98
11:38:08 AM      14      1.03      0.00      1.03      1.03      0.00     96.91
11:38:08 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:38:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:09 AM     all     36.19      0.00      4.28      0.18      0.00     59.35
11:38:09 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:09 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:09 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:09 AM       3    100.00      0.00      0.00      0.00      0.00      0.00
11:38:09 AM       4    100.00      0.00      0.00      0.00      0.00      0.00
11:38:09 AM       5     82.08      0.00      5.66      0.00      0.00     12.26
11:38:09 AM       6      0.00      0.00     36.94      0.00      0.00     63.06
11:38:09 AM       7      0.00      0.00      0.99      0.00      0.00     99.01
11:38:09 AM       8      2.97      0.00      1.98      1.98      0.00     93.07
11:38:09 AM       9      1.00      0.00      0.00      0.00      0.00     99.00
11:38:09 AM      10      3.06      0.00      1.02      0.00      0.00     95.92
11:38:09 AM      11      2.02      0.00      0.00      0.00      0.00     97.98
11:38:09 AM      12      3.03      0.00      1.01      0.00      0.00     95.96
11:38:09 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:38:09 AM      14      1.02      0.00      1.02      1.02      0.00     96.94
11:38:09 AM      15      0.00      0.00      1.01      0.00      0.00     98.99

11:38:09 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:10 AM     all     30.75      0.00      3.36      0.00      0.00     65.89
11:38:10 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:10 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:10 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:10 AM       3     99.00      0.00      1.00      0.00      0.00      0.00
11:38:10 AM       4    100.00      0.00      0.00      0.00      0.00      0.00
11:38:10 AM       5      0.00      0.00     31.72      0.00      0.00     68.28
11:38:10 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:38:10 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:38:10 AM       8      1.00      0.00      2.00      0.00      0.00     97.00
11:38:10 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:38:10 AM      10      2.02      0.00      1.01      0.00      0.00     96.97
11:38:10 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:38:10 AM      12      0.00      0.00      2.02      0.00      0.00     97.98
11:38:10 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:38:10 AM      14      1.01      0.00      0.00      0.00      0.00     98.99
11:38:10 AM      15      1.00      0.00      2.00      0.00      0.00     97.00

11:38:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:11 AM     all     27.68      0.00      3.11      0.12      0.00     69.09
11:38:11 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:11 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:11 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:11 AM       3    100.00      0.00      0.00      0.00      0.00      0.00
11:38:11 AM       4     33.88      0.00     18.18      0.00      0.00     47.93
11:38:11 AM       5      0.00      0.00     16.67      0.00      0.00     83.33
11:38:11 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:38:11 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:38:11 AM       8      2.00      0.00      2.00      0.00      0.00     96.00
11:38:11 AM       9      2.00      0.00      1.00      0.00      0.00     97.00
11:38:11 AM      10      4.00      0.00      1.00      0.00      0.00     95.00
11:38:11 AM      11      0.00      0.00      2.00      0.00      0.00     98.00
11:38:11 AM      12      2.02      0.00      1.01      2.02      0.00     94.95
11:38:11 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:38:11 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
11:38:11 AM      15      1.98      0.00      0.99      0.00      0.00     97.03

11:38:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:12 AM     all     25.08      0.00      2.22      0.00      0.00     72.70
11:38:12 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:12 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:12 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:12 AM       3    100.00      0.00      0.00      0.00      0.00      0.00
11:38:12 AM       4      0.00      0.00     23.26      0.00      0.00     76.74
11:38:12 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:38:12 AM       6      0.00      0.00      0.99      0.00      0.00     99.01
11:38:12 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:38:12 AM       8      1.98      0.00      1.98      0.00      0.00     96.04
11:38:12 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:38:12 AM      10      1.01      0.00      1.01      0.00      0.00     97.98
11:38:12 AM      11      1.00      0.00      1.00      0.00      0.00     98.00
11:38:12 AM      12      1.02      0.00      1.02      0.00      0.00     97.96
11:38:12 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:38:12 AM      14      2.00      0.00      0.00      0.00      0.00     98.00
11:38:12 AM      15      1.01      0.00      0.00      0.00      0.00     98.99

11:38:12 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:38:13 AM     all     26.02      0.00      2.28      0.00      0.00     71.70
11:38:13 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:38:13 AM       1    100.00      0.00      0.00      0.00      0.00      0.00
11:38:13 AM       2    100.00      0.00      0.00      0.00      0.00      0.00
11:38:13 AM       3     97.03      0.00      0.99      0.00      0.00      1.98
11:38:13 AM       4      0.00      0.00     22.05      0.00      0.00     77.95
11:38:13 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:38:13 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:38:13 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:38:13 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:38:13 AM       9      3.00      0.00      2.00      0.00      0.00     95.00
11:38:13 AM      10      3.00      0.00      1.00      0.00      0.00     96.00
11:38:13 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
