Linux 5.11.0-41-generic (Niramay-Inspiron-5515) 	12/19/2021 	_x86_64_	(16 CPU)

11:58:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:25 AM       9      5.00      0.00      1.00      0.00      0.00     94.00
11:58:25 AM      10      4.17      0.00      0.00      0.00      0.00     95.83
11:58:25 AM      11      2.02      0.00      1.01      0.00      0.00     96.97
11:58:25 AM      12      4.04      0.00      2.02      0.00      0.00     93.94
11:58:25 AM      13      3.03      0.00      0.00      0.00      0.00     96.97
11:58:25 AM      14      7.00      0.00      2.00      0.00      0.00     91.00
11:58:25 AM      15      3.00      0.00      1.00      0.00      0.00     96.00

11:58:25 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:26 AM     all      6.67      0.00      1.06      0.37      0.00     91.90
11:58:26 AM       0      0.00      0.00      7.48      0.00      0.00     92.52
11:58:26 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:26 AM       2      0.00      0.00      0.00      2.00      0.00     98.00
11:58:26 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:26 AM       4      0.00      0.00      2.00      0.00      0.00     98.00
11:58:26 AM       5      0.00      0.00      0.00      1.00      0.00     99.00
11:58:26 AM       6      0.00      0.00      0.99      2.97      0.00     96.04
11:58:26 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:26 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:26 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:26 AM      10      1.98      0.00      1.98      0.00      0.00     96.04
11:58:26 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:26 AM      12      2.00      0.00      1.00      0.00      0.00     97.00
11:58:26 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:26 AM      14      2.02      0.00      1.01      0.00      0.00     96.97
11:58:26 AM      15      0.00      0.00      1.00      0.00      0.00     99.00

11:58:26 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:27 AM     all      7.64      0.00      1.06      0.06      0.00     91.23
11:58:27 AM       0      0.00      0.00      4.85      0.00      0.00     95.15
11:58:27 AM       1      8.00      0.00      4.00      0.00      0.00     88.00
11:58:27 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:58:27 AM       3      2.97      0.00      0.99      0.00      0.00     96.04
11:58:27 AM       4      0.99      0.00      1.98      0.99      0.00     96.04
11:58:27 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:27 AM       6      1.02      0.00      0.00      0.00      0.00     98.98
11:58:27 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:27 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:27 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:27 AM      10      2.02      0.00      1.01      0.00      0.00     96.97
11:58:27 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
11:58:27 AM      12      2.06      0.00      0.00      0.00      0.00     97.94
11:58:27 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:58:27 AM      14      2.97      0.00      1.98      0.00      0.00     95.05
11:58:27 AM      15      0.99      0.00      0.99      0.00      0.00     98.02

11:58:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:28 AM     all      6.27      1.37      5.96      0.12      0.00     86.28
11:58:28 AM       0      0.00      0.00     11.21      0.00      0.00     88.79
11:58:28 AM       1      0.99      0.00      0.99      0.00      0.00     98.02
11:58:28 AM       2      0.99      0.99      0.99      0.00      0.00     97.03
11:58:28 AM       3      1.98     20.79     15.84      0.00      0.00     61.39
11:58:28 AM       4      2.00      0.00      0.00      0.00      0.00     98.00
11:58:28 AM       5      1.96      0.00      0.98      0.00      0.00     97.06
11:58:28 AM       6      0.00      0.00      0.00      2.02      0.00     97.98
11:58:28 AM       7      0.99      0.00      0.99      0.00      0.00     98.02
11:58:28 AM       8     61.00      0.00     39.00      0.00      0.00      0.00
11:58:28 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:28 AM      10      7.92      0.00      7.92      0.00      0.00     84.16
11:58:28 AM      11     16.16      0.00     13.13      0.00      0.00     70.71
11:58:28 AM      12      1.00      0.00      2.00      0.00      0.00     97.00
11:58:28 AM      13      2.00      0.00      1.00      0.00      0.00     97.00
11:58:28 AM      14      2.00      0.00      1.00      0.00      0.00     97.00
11:58:28 AM      15      2.02      0.00      0.00      0.00      0.00     97.98

11:58:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:29 AM     all      3.82      2.65     14.79      0.00      0.00     78.74
11:58:29 AM       0      0.76      0.00     25.19      0.00      0.00     74.05
11:58:29 AM       1      1.01      0.00      0.00      0.00      0.00     98.99
11:58:29 AM       2      0.00     29.00     43.00      0.00      0.00     28.00
11:58:29 AM       3      0.00     14.00     13.00      0.00      0.00     73.00
11:58:29 AM       4      1.00      0.00      2.00      0.00      0.00     97.00
11:58:29 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:29 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:58:29 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:29 AM       8      6.93      0.00     91.09      0.00      0.00      1.98
11:58:29 AM       9      0.00      0.00      1.01      0.00      0.00     98.99
11:58:29 AM      10      2.00      0.00      1.00      0.00      0.00     97.00
11:58:29 AM      11     18.00      0.00     23.00      0.00      0.00     59.00
11:58:29 AM      12     21.21      0.00     22.22      0.00      0.00     56.57
11:58:29 AM      13      9.00      0.00      9.00      0.00      0.00     82.00
11:58:29 AM      14      1.02      0.00      1.02      0.00      0.00     97.96
11:58:29 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:58:29 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:30 AM     all      5.42      2.16      9.18      0.25      0.00     82.99
11:58:30 AM       0      0.00     22.22     25.93      0.00      0.00     51.85
11:58:30 AM       1      0.88      0.00     13.27      0.00      0.00     85.84
11:58:30 AM       2      0.99      0.00      0.99      0.00      0.00     98.02
11:58:30 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:58:30 AM       4      1.00      6.00      6.00      0.00      0.00     87.00
11:58:30 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
11:58:30 AM       6      1.96      4.90      3.92      0.00      0.00     89.22
11:58:30 AM       7      0.98      0.00      0.98      0.00      0.00     98.04
11:58:30 AM       8     35.00      0.00     37.00      4.00      0.00     24.00
11:58:30 AM       9      2.00      0.00     22.00      0.00      0.00     76.00
11:58:30 AM      10      3.00      0.00      0.00      0.00      0.00     97.00
11:58:30 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:30 AM      12      5.94      0.00      3.96      0.00      0.00     90.10
11:58:30 AM      13     29.41      0.00     29.41      0.00      0.00     41.18
11:58:30 AM      14      2.02      0.00      0.00      0.00      0.00     97.98
11:58:30 AM      15      3.03      0.00      0.00      0.00      0.00     96.97

11:58:30 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:31 AM     all      8.98      0.06      1.93      0.00      0.00     89.03
11:58:31 AM       0      4.39      0.00     15.79      0.00      0.00     79.82
11:58:31 AM       1      0.00      0.99      0.99      0.00      0.00     98.02
11:58:31 AM       2      6.06      0.00      0.00      0.00      0.00     93.94
11:58:31 AM       3      1.01      0.00      1.01      0.00      0.00     97.98
11:58:31 AM       4      5.05      0.00      1.01      0.00      0.00     93.94
11:58:31 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
11:58:31 AM       6      2.04      0.00      1.02      0.00      0.00     96.94
11:58:31 AM       7      6.93      0.00      0.00      0.00      0.00     93.07
11:58:31 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:31 AM       9      1.01      0.00      0.00      0.00      0.00     98.99
11:58:31 AM      10      2.02      0.00      2.02      0.00      0.00     95.96
11:58:31 AM      11      2.02      0.00      1.01      0.00      0.00     96.97
11:58:31 AM      12      3.06      0.00      1.02      0.00      0.00     95.92
11:58:31 AM      13      3.06      0.00      1.02      0.00      0.00     95.92
11:58:31 AM      14      5.00      0.00      2.00      0.00      0.00     93.00
11:58:31 AM      15      1.98      0.00      0.99      0.00      0.00     97.03

11:58:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:32 AM     all      7.04      0.00      0.75      0.19      0.00     92.02
11:58:32 AM       0      0.00      0.00      4.81      1.92      0.00     93.27
11:58:32 AM       1      2.00      0.00      1.00      0.00      0.00     97.00
11:58:32 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
11:58:32 AM       3      0.00      0.00      1.01      0.00      0.00     98.99
11:58:32 AM       4      1.00      0.00      1.00      0.00      0.00     98.00
11:58:32 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:32 AM       6      0.00      0.00      1.00      1.00      0.00     98.00
11:58:32 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:32 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:32 AM       9      3.00      0.00      1.00      0.00      0.00     96.00
11:58:32 AM      10      1.02      0.00      0.00      0.00      0.00     98.98
11:58:32 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:32 AM      12      1.01      0.00      1.01      0.00      0.00     97.98
11:58:32 AM      13      1.01      0.00      0.00      0.00      0.00     98.99
11:58:32 AM      14      0.00      0.00      1.01      0.00      0.00     98.99
11:58:32 AM      15      2.04      0.00      0.00      0.00      0.00     97.96

11:58:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:33 AM     all      6.81      0.00      0.56      0.00      0.00     92.62
11:58:33 AM       0      0.00      0.00      1.98      0.00      0.00     98.02
11:58:33 AM       1      0.99      0.00      0.00      0.00      0.00     99.01
11:58:33 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:58:33 AM       3      1.01      0.00      0.00      0.00      0.00     98.99
11:58:33 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
11:58:33 AM       5      1.00      0.00      0.00      0.00      0.00     99.00
11:58:33 AM       6      0.99      0.00      0.99      0.00      0.00     98.02
11:58:33 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:33 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:33 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:33 AM      10      0.00      0.00      1.01      0.00      0.00     98.99
11:58:33 AM      11      0.99      0.00      0.99      0.00      0.00     98.02
11:58:33 AM      12      0.00      0.00      1.02      0.00      0.00     98.98
11:58:33 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
11:58:33 AM      14      2.97      0.00      0.99      0.00      0.00     96.04
11:58:33 AM      15      0.00      0.00      1.00      0.00      0.00     99.00

11:58:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:34 AM     all      6.80      0.06      1.25      0.00      0.00     91.89
11:58:34 AM       0      0.00      0.00     10.81      0.00      0.00     89.19
11:58:34 AM       1      0.00      1.00      0.00      0.00      0.00     99.00
11:58:34 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:58:34 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:34 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
11:58:34 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:34 AM       6      0.00      0.00      1.01      0.00      0.00     98.99
11:58:34 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:34 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:34 AM       9      0.99      0.00      0.99      0.00      0.00     98.02
11:58:34 AM      10      2.02      0.00      0.00      0.00      0.00     97.98
11:58:34 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:34 AM      12      1.01      0.00      1.01      0.00      0.00     97.98
11:58:34 AM      13      0.00      0.00      0.99      0.00      0.00     99.01
11:58:34 AM      14      1.98      0.00      1.98      0.00      0.00     96.04
11:58:34 AM      15      2.04      0.00      0.00      0.00      0.00     97.96

11:58:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:35 AM     all      6.95      0.00      0.31      0.13      0.00     92.61
11:58:35 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
11:58:35 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:35 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:58:35 AM       3      2.02      0.00      0.00      2.02      0.00     95.96
11:58:35 AM       4      0.99      0.00      0.99      0.00      0.00     98.02
11:58:35 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:35 AM       6      0.00      0.00      1.01      0.00      0.00     98.99
11:58:35 AM       7      1.01      0.00      0.00      0.00      0.00     98.99
11:58:35 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:35 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:35 AM      10      3.92      0.00      0.98      0.00      0.00     95.10
11:58:35 AM      11      1.00      0.00      1.00      0.00      0.00     98.00
11:58:35 AM      12      0.00      0.00      1.01      0.00      0.00     98.99
11:58:35 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:35 AM      14      1.01      0.00      0.00      0.00      0.00     98.99
11:58:35 AM      15      0.99      0.00      0.00      0.00      0.00     99.01

11:58:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:36 AM     all      6.89      0.00      0.63      0.00      0.00     92.49
11:58:36 AM       0      0.98      0.00      2.94      0.00      0.00     96.08
11:58:36 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:36 AM       2      0.00      0.00      1.00      0.00      0.00     99.00
11:58:36 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:36 AM       4      2.04      0.00      0.00      0.00      0.00     97.96
11:58:36 AM       5      1.01      0.00      1.01      0.00      0.00     97.98
11:58:36 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
11:58:36 AM       7      0.00      0.00      1.00      0.00      0.00     99.00
11:58:36 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:36 AM       9      0.99      0.00      0.00      0.00      0.00     99.01
11:58:36 AM      10      0.00      0.00      1.00      0.00      0.00     99.00
11:58:36 AM      11      0.00      0.00      1.01      0.00      0.00     98.99
11:58:36 AM      12      2.02      0.00      0.00      0.00      0.00     97.98
11:58:36 AM      13      0.00      0.00      0.99      0.00      0.00     99.01
11:58:36 AM      14      1.02      0.00      0.00      0.00      0.00     98.98
11:58:36 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:58:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:37 AM     all      8.90      0.06      2.24      0.25      0.00     88.55
11:58:37 AM       0      4.24      0.00     18.64      1.69      0.00     75.42
11:58:37 AM       1      0.00      0.99      0.00      0.00      0.00     99.01
11:58:37 AM       2      3.06      0.00      0.00      0.00      0.00     96.94
11:58:37 AM       3      1.98      0.00      1.98      0.99      0.00     95.05
11:58:37 AM       4      2.97      0.00      1.98      0.00      0.00     95.05
11:58:37 AM       5      4.95      0.00      1.98      0.00      0.00     93.07
11:58:37 AM       6      4.08      0.00      1.02      1.02      0.00     93.88
11:58:37 AM       7      6.93      0.00      1.98      0.00      0.00     91.09
11:58:37 AM       8     19.00      0.00      0.00      0.00      0.00     81.00
11:58:37 AM       9     82.00      0.00      0.00      0.00      0.00     18.00
11:58:37 AM      10      2.08      0.00      1.04      0.00      0.00     96.88
11:58:37 AM      11      1.02      0.00      0.00      0.00      0.00     98.98
11:58:37 AM      12      1.03      0.00      2.06      0.00      0.00     96.91
11:58:37 AM      13      0.00      0.00      2.02      0.00      0.00     97.98
11:58:37 AM      14      7.00      0.00      0.00      0.00      0.00     93.00
11:58:37 AM      15      2.04      0.00      0.00      0.00      0.00     97.96

11:58:37 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:38 AM     all      7.04      0.00      1.00      0.00      0.00     91.96
11:58:38 AM       0      0.93      0.00      6.54      0.00      0.00     92.52
11:58:38 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:38 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:58:38 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:38 AM       4      1.00      0.00      1.00      0.00      0.00     98.00
11:58:38 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:38 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:58:38 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
11:58:38 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:58:38 AM       9    100.00      0.00      0.00      0.00      0.00      0.00
11:58:38 AM      10      3.00      0.00      2.00      0.00      0.00     95.00
11:58:38 AM      11      0.00      0.00      0.99      0.00      0.00     99.01
11:58:38 AM      12      2.97      0.00      0.99      0.00      0.00     96.04
11:58:38 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
11:58:38 AM      14      1.01      0.00      2.02      0.00      0.00     96.97
11:58:38 AM      15      0.99      0.00      0.99      0.00      0.00     98.02

11:58:38 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:39 AM     all      6.89      0.00      0.56      0.00      0.00     92.55
11:58:39 AM       0      0.00      0.00      3.92      0.00      0.00     96.08
11:58:39 AM       1      0.00      0.00      0.99      0.00      0.00     99.01
11:58:39 AM       2      0.98      0.00      0.98      0.00      0.00     98.04
11:58:39 AM       3      1.01      0.00      0.00      0.00      0.00     98.99
11:58:39 AM       4      1.00      0.00      1.00      0.00      0.00     98.00
11:58:39 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:39 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
11:58:39 AM       7      1.00      0.00      1.00      0.00      0.00     98.00
11:58:39 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:58:39 AM       9    100.00      0.00      0.00      0.00      0.00      0.00
11:58:39 AM      10      1.01      0.00      0.00      0.00      0.00     98.99
11:58:39 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:39 AM      12      1.03      0.00      0.00      0.00      0.00     98.97
11:58:39 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:39 AM      14      1.98      0.00      0.99      0.00      0.00     97.03
11:58:39 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:58:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:40 AM     all      7.20      0.00      0.69      0.00      0.00     92.12
11:58:40 AM       0      0.96      0.00      5.77      0.00      0.00     93.27
11:58:40 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:40 AM       2      1.02      0.00      0.00      0.00      0.00     98.98
11:58:40 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:40 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:58:40 AM       5      1.98      0.00      0.00      0.00      0.00     98.02
11:58:40 AM       6      1.00      0.00      1.00      0.00      0.00     98.00
11:58:40 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
11:58:40 AM       8     75.00      0.00      0.00      0.00      0.00     25.00
11:58:40 AM       9     25.00      0.00      0.00      0.00      0.00     75.00
11:58:40 AM      10      2.02      0.00      1.01      0.00      0.00     96.97
11:58:40 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:40 AM      12      4.90      0.00      1.96      0.00      0.00     93.14
11:58:40 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:40 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:58:40 AM      15      1.01      0.00      0.00      0.00      0.00     98.99

11:58:40 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:41 AM     all      6.83      0.00      0.44      0.00      0.00     92.74
11:58:41 AM       0      0.00      0.00      2.00      0.00      0.00     98.00
11:58:41 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:41 AM       2      1.98      0.00      0.00      0.00      0.00     98.02
11:58:41 AM       3      1.02      0.00      0.00      0.00      0.00     98.98
11:58:41 AM       4      0.00      0.00      1.00      0.00      0.00     99.00
11:58:41 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:41 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:58:41 AM       7      2.97      0.00      0.00      0.00      0.00     97.03
11:58:41 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:41 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:41 AM      10      0.00      0.00      1.00      0.00      0.00     99.00
11:58:41 AM      11      2.02      0.00      0.00      0.00      0.00     97.98
11:58:41 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:58:41 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:58:41 AM      14      0.00      0.00      1.98      0.00      0.00     98.02
11:58:41 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:58:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:42 AM     all      7.09      0.00      1.00      0.06      0.00     91.85
11:58:42 AM       0      0.00      0.00      7.62      0.95      0.00     91.43
11:58:42 AM       1      0.00      0.00      0.99      0.00      0.00     99.01
11:58:42 AM       2      0.00      0.00      2.00      0.00      0.00     98.00
11:58:42 AM       3      1.98      0.00      0.99      0.00      0.00     97.03
11:58:42 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:58:42 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:42 AM       6      0.99      0.00      0.00      0.00      0.00     99.01
11:58:42 AM       7      1.98      0.00      0.00      0.00      0.00     98.02
11:58:42 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:42 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:42 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
11:58:42 AM      11      3.92      0.00      0.98      0.00      0.00     95.10
11:58:42 AM      12      1.00      0.00      1.00      0.00      0.00     98.00
11:58:42 AM      13      0.99      0.00      0.99      0.00      0.00     98.02
11:58:42 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
11:58:42 AM      15      1.01      0.00      0.00      0.00      0.00     98.99

11:58:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:43 AM     all      8.84      0.00      2.36      0.00      0.00     88.80
11:58:43 AM       0      4.96      0.00     18.18      0.00      0.00     76.86
11:58:43 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:43 AM       2      2.02      0.00      1.01      0.00      0.00     96.97
11:58:43 AM       3      1.01      0.00      3.03      0.00      0.00     95.96
11:58:43 AM       4      5.05      0.00      1.01      0.00      0.00     93.94
11:58:43 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
11:58:43 AM       6      3.06      0.00      1.02      0.00      0.00     95.92
11:58:43 AM       7      4.04      0.00      1.01      0.00      0.00     94.95
11:58:43 AM       8     82.00      0.00      0.00      0.00      0.00     18.00
11:58:43 AM       9     18.81      0.00      0.99      0.00      0.00     80.20
11:58:43 AM      10      1.01      0.00      2.02      0.00      0.00     96.97
11:58:43 AM      11      2.06      0.00      1.03      0.00      0.00     96.91
11:58:43 AM      12      3.09      0.00      1.03      0.00      0.00     95.88
11:58:43 AM      13      1.02      0.00      1.02      0.00      0.00     97.96
11:58:43 AM      14     10.78      0.00      0.98      0.00      0.00     88.24
11:58:43 AM      15      1.01      0.00      1.01      0.00      0.00     97.98

11:58:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:44 AM     all      7.12      0.00      0.87      0.00      0.00     92.00
11:58:44 AM       0      0.00      0.00      4.85      0.00      0.00     95.15
11:58:44 AM       1      0.00      0.00      0.99      0.00      0.00     99.01
11:58:44 AM       2      2.00      0.00      1.00      0.00      0.00     97.00
11:58:44 AM       3      2.00      0.00      1.00      0.00      0.00     97.00
11:58:44 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:58:44 AM       5      1.00      0.00      0.00      0.00      0.00     99.00
11:58:44 AM       6      0.99      0.00      0.99      0.00      0.00     98.02
11:58:44 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:44 AM       8     21.21      0.00      0.00      0.00      0.00     78.79
11:58:44 AM       9     79.00      0.00      0.00      0.00      0.00     21.00
11:58:44 AM      10      1.01      0.00      0.00      0.00      0.00     98.99
11:58:44 AM      11      2.02      0.00      1.01      0.00      0.00     96.97
11:58:44 AM      12      2.00      0.00      1.00      0.00      0.00     97.00
11:58:44 AM      13      0.99      0.00      0.99      0.00      0.00     98.02
11:58:44 AM      14      0.00      0.00      1.01      0.00      0.00     98.99
11:58:44 AM      15      1.98      0.00      0.99      0.00      0.00     97.03

11:58:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:45 AM     all      7.38      0.00      0.88      0.00      0.00     91.74
11:58:45 AM       0      0.00      0.00      3.96      0.00      0.00     96.04
11:58:45 AM       1      1.01      0.00      0.00      0.00      0.00     98.99
11:58:45 AM       2      1.98      0.00      0.99      0.00      0.00     97.03
11:58:45 AM       3      1.01      0.00      1.01      0.00      0.00     97.98
11:58:45 AM       4      2.97      0.00      0.99      0.00      0.00     96.04
11:58:45 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:45 AM       6      2.02      0.00      1.01      0.00      0.00     96.97
11:58:45 AM       7      0.00      0.00      1.00      0.00      0.00     99.00
11:58:45 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:45 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:45 AM      10      1.96      0.00      1.96      0.00      0.00     96.08
11:58:45 AM      11      2.00      0.00      0.00      0.00      0.00     98.00
11:58:45 AM      12      2.04      0.00      0.00      0.00      0.00     97.96
11:58:45 AM      13      1.02      0.00      0.00      0.00      0.00     98.98
11:58:45 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
11:58:45 AM      15      0.99      0.00      1.98      0.00      0.00     97.03

11:58:45 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:46 AM     all      7.75      0.00      0.62      0.06      0.00     91.56
11:58:46 AM       0      2.88      0.00      2.88      0.00      0.00     94.23
11:58:46 AM       1      0.00      0.00      1.00      0.00      0.00     99.00
11:58:46 AM       2      1.98      0.00      0.99      0.00      0.00     97.03
11:58:46 AM       3      2.02      0.00      0.00      0.00      0.00     97.98
11:58:46 AM       4      4.00      0.00      1.00      1.00      0.00     94.00
11:58:46 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
11:58:46 AM       6      0.99      0.00      1.98      0.00      0.00     97.03
11:58:46 AM       7      1.96      0.00      0.00      0.00      0.00     98.04
11:58:46 AM       8     24.75      0.00      0.00      0.00      0.00     75.25
11:58:46 AM       9     75.00      0.00      0.00      0.00      0.00     25.00
11:58:46 AM      10      1.02      0.00      0.00      0.00      0.00     98.98
11:58:46 AM      11      1.02      0.00      0.00      0.00      0.00     98.98
11:58:46 AM      12      2.00      0.00      1.00      0.00      0.00     97.00
11:58:46 AM      13      2.02      0.00      0.00      0.00      0.00     97.98
11:58:46 AM      14      1.01      0.00      0.00      0.00      0.00     98.99
11:58:46 AM      15      2.04      0.00      0.00      0.00      0.00     97.96

11:58:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:47 AM     all      7.45      0.00      0.75      0.13      0.00     91.68
11:58:47 AM       0      1.90      0.00      5.71      0.95      0.00     91.43
11:58:47 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:47 AM       2      5.05      0.00      1.01      0.00      0.00     93.94
11:58:47 AM       3      1.98      0.00      0.99      0.00      0.00     97.03
11:58:47 AM       4      1.96      0.00      0.98      0.98      0.00     96.08
11:58:47 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:47 AM       6      1.00      0.00      1.00      0.00      0.00     98.00
11:58:47 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:47 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
